timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1501293600,Jul 29 2017 - 2:00am,complete,N/A,Atlas,Pumas UNAM,N/A,2,0.00,0.00,1.56,0.78,2,1,3,2,1,1,"12,71","2",4,4,1,0,5,0,1,0,1,4,10,7,4,2,6,5,14,16,53,47,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.35,3.37,3.30,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Jalisco
1501365600,Jul 29 2017 - 10:00pm,complete,N/A,Querétaro,Lobos BUAP,N/A,2,0.00,0.00,0.76,0.82,0,4,4,1,0,1,"","28,59,66,90'5",6,2,2,0,3,0,1,1,1,2,7,14,2,9,5,5,12,16,54,46,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.87,3.73,4.50,0.00,0.00,0.00,0.00,0.00,0.00,Estadio La Corregidora
1501365600,Jul 29 2017 - 10:00pm,complete,N/A,Cruz Azul,Guadalajara,N/A,2,0.00,0.00,1.44,1.35,1,1,2,1,1,0,"31","64",3,7,4,1,2,1,1,4,1,2,7,4,2,3,5,1,17,13,49,51,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.08,3.32,4.12,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Azul (Ciudad de México (D.F.))
1501372800,Jul 30 2017 - 12:00am,complete,N/A,Monterrey,Veracruz,N/A,2,0.00,0.00,2.19,0.82,1,0,1,1,1,0,"1","",5,4,1,1,3,0,1,1,2,1,9,4,4,0,5,4,12,19,46,54,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.34,5.50,9.99,0.00,0.00,0.00,0.00,0.00,0.00,Estadio BBVA Bancomer
1501373160,Jul 30 2017 - 12:06am,complete,N/A,Pachuca,América,N/A,2,0.00,0.00,1.59,1.48,0,2,2,1,0,1,"","3,53",6,1,5,0,4,1,1,4,2,3,10,7,5,4,5,3,14,15,58,42,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.96,3.56,4.27,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Hidalgo
1501380000,Jul 30 2017 - 2:00am,complete,N/A,Necaxa,Tijuana,N/A,2,0.00,0.00,1.35,0.95,1,0,1,1,1,0,"21","",6,5,1,1,2,1,1,1,0,3,6,5,2,0,4,5,6,19,43,57,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.56,3.31,3.01,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Victoria de Aguascalientes
1501434000,Jul 30 2017 - 5:00pm,complete,N/A,Toluca,León,N/A,2,0.00,0.00,2.24,1.33,3,1,4,2,2,0,"40,44,48","80",2,7,1,0,2,0,0,1,0,2,10,15,7,8,3,7,17,15,47,53,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.02,3.57,4.01,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Nemesio Díez
1501457400,Jul 30 2017 - 11:30pm,complete,N/A,Santos Laguna,Tigres UANL,N/A,2,0.00,0.00,1.80,1.14,1,1,2,1,0,1,"59","13",7,4,3,0,6,1,2,1,2,5,11,9,6,4,5,5,13,12,48,52,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.08,3.34,2.49,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Nuevo Corona
1501891200,Aug 05 2017 - 12:00am,complete,N/A,Morelia,Santos Laguna,N/A,3,1.00,1.00,1.50,1.10,1,1,2,1,0,1,"84","40",4,5,1,0,3,0,0,1,1,2,14,6,6,3,8,3,-1,-1,49,51,0.00,0.00,2.00,50,50,50,50,0,50,50,0,0,10.00,6.00,2.81,3.46,2.63,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Generalísimo José María Morelos y Pavón
1501898400,Aug 05 2017 - 2:00am,complete,N/A,Tijuana,Monterrey,N/A,3,0.00,1.00,1.84,1.62,0,3,3,1,0,1,"","34,52,80",3,7,2,0,2,0,1,1,1,1,4,8,3,7,1,1,19,19,53,47,0.00,0.00,1.00,0,50,0,0,0,0,50,0,50,12.00,6.00,2.80,3.42,2.66,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Caliente
1501970400,Aug 05 2017 - 10:00pm,complete,N/A,Lobos BUAP,Pachuca,N/A,3,1.00,0.00,1.06,0.88,3,2,5,0,0,0,"47,56,61","72,90'1",6,6,4,0,1,0,0,4,0,1,10,9,9,5,1,4,13,13,49,51,0.00,0.00,2.50,50,50,50,50,0,50,100,0,0,12.00,2.00,2.92,3.46,2.54,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Universitario BUAP
1501977600,Aug 06 2017 - 12:00am,complete,N/A,Tigres UANL,Querétaro,N/A,3,3.00,3.00,2.43,1.24,1,1,2,1,0,1,"58","10",4,3,0,0,4,0,0,0,1,3,13,4,2,2,11,2,12,13,71,29,0.00,0.00,3.00,0,50,50,50,50,50,50,50,100,9.00,1.00,1.47,4.76,7.50,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Universitario de Nuevo León
1501977960,Aug 06 2017 - 12:06am,complete,N/A,León,Cruz Azul,N/A,3,0.00,3.00,1.44,1.39,2,2,4,2,1,1,"45,90","7,76",8,5,3,0,2,0,2,1,1,1,8,8,6,7,2,1,13,12,47,53,0.00,0.00,2.50,0,100,50,0,0,0,100,50,100,14.00,9.00,2.46,3.45,3.04,0.00,0.00,0.00,0.00,0.00,0.00,Estadio León (Nou Camp) (León de los Aldamas)
1501984800,Aug 06 2017 - 2:00am,complete,N/A,América,Pumas UNAM,N/A,3,0.00,0.00,1.76,0.78,2,1,3,2,1,1,"21,80","34",6,5,3,0,5,0,3,0,2,3,7,9,6,5,1,4,16,14,51,49,0.00,0.00,2.00,50,50,50,0,0,50,50,0,100,8.00,5.00,1.91,3.65,4.40,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Azteca
1501985160,Aug 06 2017 - 2:06am,complete,N/A,Guadalajara,Necaxa,N/A,3,1.00,3.00,0.59,1.35,2,2,4,4,2,2,"9,20","23,29",4,2,3,0,5,0,1,2,2,3,7,6,4,3,3,3,12,14,64,36,0.00,0.00,1.00,0,50,0,0,0,50,50,0,0,7.00,4.00,2.06,3.40,4.06,0.00,0.00,0.00,0.00,0.00,0.00,Estadio AKRON
1502038800,Aug 06 2017 - 5:00pm,complete,N/A,Toluca,Atlas,N/A,3,3.00,3.00,2.24,0.83,3,2,5,2,1,1,"45'1,83,85","23,73",10,2,2,0,5,0,1,1,2,3,11,8,8,5,3,3,19,13,59,41,0.00,0.00,3.50,50,100,100,50,0,50,100,100,100,3.00,2.00,1.95,3.61,4.24,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Nemesio Díez
1502062200,Aug 06 2017 - 11:30pm,complete,N/A,Veracruz,Puebla,N/A,3,0.00,0.00,1.06,0.76,2,0,2,2,2,0,"10,42","",6,5,0,0,2,1,0,0,2,1,7,5,3,0,4,5,9,20,40,60,0.00,0.00,3.50,0,100,50,50,50,100,100,50,50,9.00,8.00,2.56,3.32,3.01,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Luis de la Fuente
1502496000,Aug 12 2017 - 12:00am,complete,N/A,Puebla,Tijuana,N/A,4,1.00,0.00,1.53,0.95,1,1,2,0,0,0,"48","57",6,6,1,0,2,0,0,1,0,2,12,6,7,3,5,3,12,16,56,44,0.00,0.00,1.50,50,50,0,0,0,50,100,0,0,13.00,7.00,2.58,3.45,2.88,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Cuauhtémoc
1502503200,Aug 12 2017 - 2:00am,complete,N/A,Atlas,América,N/A,4,3.00,3.00,1.56,1.48,0,1,1,0,0,0,"","90'4",3,3,3,0,4,1,2,1,2,3,5,7,2,5,3,2,14,18,50,50,0.00,0.00,2.50,50,100,50,0,0,50,100,0,100,5.00,6.00,2.40,3.48,3.11,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Jalisco
1502575200,Aug 12 2017 - 10:00pm,complete,N/A,Querétaro,Morelia,N/A,4,0.00,1.00,0.76,1.40,2,1,3,0,0,0,"80,83","51",6,3,1,0,1,0,1,0,1,0,12,8,8,4,4,4,18,8,53,47,0.00,0.00,3.00,50,100,50,50,0,50,100,50,50,9.00,5.00,2.07,3.57,3.82,0.00,0.00,0.00,0.00,0.00,0.00,Estadio La Corregidora
1502575200,Aug 12 2017 - 10:00pm,complete,N/A,Cruz Azul,Toluca,N/A,4,1.00,1.00,1.44,1.29,0,0,0,0,0,0,"","",2,5,4,0,3,0,1,3,2,1,16,3,6,0,10,3,20,14,60,40,0.00,0.00,1.00,50,50,0,0,0,0,50,0,50,6.00,9.00,2.03,3.54,4.01,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Azul (Ciudad de México (D.F.))
1502582400,Aug 13 2017 - 12:00am,complete,N/A,Monterrey,Guadalajara,N/A,4,3.00,1.00,2.19,1.35,4,1,5,2,1,1,"5,50,67,71","3",9,2,2,0,2,0,1,1,2,0,11,7,9,5,2,2,11,11,46,54,0.00,0.00,1.50,50,50,0,0,0,0,100,0,50,12.00,6.00,1.65,4.05,5.89,0.00,0.00,0.00,0.00,0.00,0.00,Estadio BBVA Bancomer
1502582760,Aug 13 2017 - 12:06am,complete,N/A,Pachuca,Tigres UANL,N/A,4,0.00,1.00,1.59,1.14,2,1,3,2,1,1,"10,79","26",2,7,3,0,2,0,1,2,1,1,10,6,5,5,5,1,12,13,41,59,0.00,0.00,2.00,50,100,0,0,0,0,100,0,100,10.00,12.00,2.47,3.40,3.07,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Hidalgo
1502589600,Aug 13 2017 - 2:00am,complete,N/A,Necaxa,León,N/A,4,3.00,0.00,1.35,1.33,0,3,3,0,0,0,"","46,88,90'5",6,3,4,0,0,0,1,3,0,0,25,15,3,5,22,10,16,8,59,41,0.00,0.00,2.50,50,50,50,50,0,50,100,50,50,13.00,5.00,2.21,3.55,3.43,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Victoria de Aguascalientes
1502643600,Aug 13 2017 - 5:00pm,complete,N/A,Pumas UNAM,Lobos BUAP,N/A,4,3.00,3.00,1.28,0.82,2,0,2,0,0,0,"49,90'4","",6,6,1,0,4,1,1,0,0,5,12,7,8,3,4,4,15,11,49,51,0.00,0.00,2.50,0,50,50,50,0,0,100,50,50,6.00,3.00,2.25,3.55,3.34,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Olímpico de Universitario
1502667000,Aug 13 2017 - 11:30pm,complete,N/A,Santos Laguna,Veracruz,N/A,4,1.00,0.00,1.80,0.82,2,3,5,1,0,1,"57,90'6","35,60,65",13,1,0,0,0,0,0,0,0,0,16,9,10,7,6,2,10,13,65,35,0.00,0.00,1.50,50,50,0,0,0,0,100,0,50,11.00,6.00,1.48,4.53,7.68,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Nuevo Corona
1503100800,Aug 19 2017 - 12:00am,complete,N/A,Morelia,Pachuca,N/A,5,1.00,0.00,1.50,0.88,1,2,3,3,1,2,"34","38,45",7,4,1,0,3,0,0,1,2,1,14,13,3,6,11,7,6,16,49,51,0.00,0.00,2.00,50,50,25,25,25,0,50,25,50,12.00,2.50,2.94,3.42,2.55,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Generalísimo José María Morelos y Pavón
1503108000,Aug 19 2017 - 2:00am,complete,N/A,Tijuana,Santos Laguna,N/A,5,0.00,1.00,1.84,1.10,2,0,2,2,2,0,"23,36","",3,4,5,0,0,0,0,5,0,0,8,14,5,7,3,7,16,15,52,48,0.00,0.00,2.75,50,100,50,25,0,25,100,25,75,7.50,6.50,2.49,3.41,3.03,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Caliente
1503180000,Aug 19 2017 - 10:00pm,complete,N/A,Lobos BUAP,América,N/A,5,2.00,3.00,1.06,1.48,2,3,5,4,2,2,"40,45'1","33,34,52",7,4,2,0,2,1,1,1,1,2,9,20,5,7,4,13,19,10,55,45,0.00,0.00,3.00,50,75,50,50,25,25,50,25,75,7.50,8.00,3.09,3.40,2.46,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Universitario BUAP
1503180000,Aug 19 2017 - 10:00pm,complete,N/A,Cruz Azul,Atlas,N/A,5,1.00,1.50,1.44,0.83,2,1,3,2,2,0,"4,15","68",1,1,4,1,2,1,2,3,2,1,12,13,6,4,6,9,18,17,47,53,0.00,0.00,2.50,50,75,50,25,25,25,75,50,75,4.00,7.50,1.73,3.78,5.47,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Azul (Ciudad de México (D.F.))
1503187200,Aug 20 2017 - 12:00am,complete,N/A,Tigres UANL,Pumas UNAM,N/A,5,2.00,0.00,2.43,0.78,2,0,2,1,1,0,"16,79","",6,0,1,0,2,0,0,1,0,2,13,5,8,0,5,5,13,11,68,32,0.00,0.00,3.25,75,100,75,25,25,75,100,25,100,9.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Universitario de Nuevo León
1503187200,Aug 20 2017 - 12:00am,complete,N/A,Veracruz,Querétaro,N/A,5,1.50,2.00,1.06,1.24,1,1,2,1,1,0,"44","90",3,7,1,0,4,0,1,0,0,4,8,12,5,5,3,7,11,14,39,61,0.00,0.00,1.75,25,75,0,0,0,50,75,0,50,10.00,4.00,2.53,3.31,2.69,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Luis de la Fuente
1503187560,Aug 20 2017 - 12:06am,complete,N/A,León,Monterrey,N/A,5,0.50,2.00,1.44,1.62,1,2,3,2,0,2,"62","3,16",3,7,1,0,1,0,0,1,0,1,8,9,3,4,5,5,13,15,52,48,0.00,0.00,2.50,25,75,75,25,0,25,75,75,75,15.50,6.50,2.85,3.54,2.55,0.00,0.00,0.00,0.00,0.00,0.00,Estadio León (Nou Camp) (León de los Aldamas)
1503194760,Aug 20 2017 - 2:06am,complete,N/A,Guadalajara,Puebla,N/A,5,1.00,0.00,0.59,0.76,0,1,1,1,0,1,"","42",11,0,2,1,3,0,3,0,0,3,10,6,4,5,6,1,5,10,53,47,0.00,0.00,2.75,25,75,50,50,25,75,75,25,25,8.50,7.00,1.90,3.69,4.38,0.00,0.00,0.00,0.00,0.00,0.00,Estadio AKRON
1503248400,Aug 20 2017 - 5:00pm,complete,N/A,Toluca,Necaxa,N/A,5,3.00,2.00,2.24,1.35,0,0,0,0,0,0,"","",6,3,2,0,2,0,1,1,1,1,10,14,4,4,6,10,15,23,61,39,0.00,0.00,3.75,75,100,75,75,25,100,100,50,50,7.50,4.50,1.79,3.80,4.88,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Nemesio Díez
1503446760,Aug 23 2017 - 12:06am,complete,N/A,Pachuca,Veracruz,N/A,6,1.50,1.50,1.59,0.82,4,1,5,2,2,0,"14,32,53,73","79",4,4,1,0,4,0,0,1,2,2,17,8,10,3,7,5,16,13,61,39,0.00,0.00,2.75,50,75,50,25,25,25,100,25,75,6.50,5.50,1.58,4.25,6.43,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Hidalgo
1503451800,Aug 23 2017 - 1:30am,complete,N/A,Atlas,Lobos BUAP,N/A,6,1.50,1.50,1.56,0.82,1,1,2,0,0,0,"88","90",6,6,1,1,4,0,1,1,2,2,15,21,6,9,9,12,5,19,42,58,0.00,0.00,2.50,25,75,50,25,0,25,50,50,100,7.50,6.00,2.04,3.56,3.93,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Jalisco
1503453600,Aug 23 2017 - 2:00am,complete,N/A,Pumas UNAM,Morelia,N/A,6,3.00,0.50,1.28,1.40,1,2,3,0,0,0,"66","50,69",8,5,4,0,4,0,2,2,1,3,11,13,6,5,5,8,12,16,54,46,0.00,0.00,2.00,50,75,25,0,0,25,50,50,50,8.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Olímpico de Universitario
1503453600,Aug 23 2017 - 2:00am,complete,N/A,Querétaro,Tijuana,N/A,6,1.50,0.50,0.76,0.95,1,3,4,2,0,2,"60","31,32,73",3,1,1,1,3,0,1,1,1,2,8,17,3,8,5,9,11,16,50,50,0.00,0.00,2.50,50,75,50,25,0,0,50,75,75,11.50,4.50,2.43,3.34,3.17,0.00,0.00,0.00,0.00,0.00,0.00,Estadio La Corregidora
1503532800,Aug 24 2017 - 12:00am,complete,N/A,América,Tigres UANL,N/A,6,1.50,0.50,1.76,1.14,2,2,4,2,1,1,"40,86","21,70",6,4,2,0,2,0,1,1,2,0,11,8,6,5,5,3,17,15,43,57,0.00,0.00,2.25,75,75,50,0,0,50,75,0,100,10.50,6.00,2.78,3.27,2.78,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Azteca
1503536400,Aug 24 2017 - 1:00am,complete,N/A,Puebla,León,N/A,6,1.00,1.50,1.53,1.33,0,1,1,1,0,1,"","22",9,5,1,0,3,0,0,1,2,1,21,10,7,4,14,6,9,17,58,42,0.00,0.00,2.75,75,100,50,25,0,50,50,75,75,12.00,3.00,2.60,3.45,2.85,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Cuauhtémoc
1503538200,Aug 24 2017 - 1:30am,complete,N/A,Santos Laguna,Guadalajara,N/A,6,0.50,0.50,1.80,1.35,1,1,2,1,0,1,"83","36",8,2,4,0,2,0,1,3,0,2,24,9,7,3,17,6,17,10,56,44,0.00,0.00,3.50,100,100,50,50,50,25,100,50,100,14.50,4.00,2.02,3.53,4.07,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Nuevo Corona
1503540000,Aug 24 2017 - 2:00am,complete,N/A,Monterrey,Toluca,N/A,6,3.00,1.00,2.19,1.29,4,1,5,2,2,0,"40,43,66,82","55",4,1,1,0,3,1,0,1,3,1,10,8,7,3,3,5,-1,-1,50,50,0.00,0.00,1.50,25,25,25,25,25,25,50,25,25,11.00,6.00,1.70,3.94,5.41,0.00,0.00,0.00,0.00,0.00,0.00,Estadio BBVA Bancomer
1503540000,Aug 24 2017 - 2:00am,complete,N/A,Necaxa,Cruz Azul,N/A,6,1.50,2.00,1.35,1.39,1,1,2,0,0,0,"59","68",3,7,0,0,2,0,0,0,0,2,14,13,6,4,8,9,10,9,40,60,0.00,0.00,2.50,25,75,50,25,0,25,75,50,75,11.50,6.00,3.34,3.32,2.36,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Victoria de Aguascalientes
1503712800,Aug 26 2017 - 2:00am,complete,N/A,Tijuana,Pachuca,N/A,7,1.00,1.00,1.84,0.88,2,1,3,1,1,0,"43,87","64",5,1,4,0,1,1,1,3,1,1,16,4,6,4,10,0,19,12,60,40,0.00,0.00,2.67,34,84,50,17,17,33,84,33,50,9.00,5.34,2.50,3.43,3.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Caliente
1503784800,Aug 26 2017 - 10:00pm,complete,N/A,Cruz Azul,Monterrey,N/A,7,1.67,2.33,1.44,1.62,1,1,2,0,0,0,"52","83",4,7,4,0,4,0,4,0,3,1,12,12,7,5,5,7,8,15,46,54,0.00,0.00,1.84,50,67,50,0,0,33,67,17,67,9.33,6.34,2.84,3.29,2.71,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Azul (Ciudad de México (D.F.))
1503792000,Aug 27 2017 - 12:00am,complete,N/A,Tigres UANL,Lobos BUAP,N/A,7,2.33,1.33,2.43,0.82,3,2,5,2,1,1,"14,84,90","43,90'3",6,4,2,0,3,1,0,2,1,3,13,12,8,4,5,8,7,16,59,41,0.00,0.00,2.84,33,100,33,33,17,17,67,67,100,9.67,4.33,1.49,4.53,7.55,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Universitario de Nuevo León
1503792360,Aug 27 2017 - 12:06am,complete,N/A,León,Santos Laguna,N/A,7,0.33,0.67,1.44,1.10,1,2,3,2,0,2,"59","10,40",8,3,3,1,2,0,2,2,2,0,12,14,3,5,9,9,17,13,53,47,0.00,0.00,3.00,67,100,67,33,0,67,100,34,67,10.33,5.66,2.15,3.57,3.57,0.00,0.00,0.00,0.00,0.00,0.00,Estadio León (Nou Camp) (León de los Aldamas)
1503795600,Aug 27 2017 - 1:00am,complete,N/A,Morelia,América,N/A,7,0.67,3.00,1.50,1.48,2,0,2,1,1,0,"28,90'5","",3,5,1,0,4,0,0,1,2,2,15,17,9,7,6,10,18,16,36,64,0.00,0.00,2.17,50,67,33,17,17,33,67,0,67,8.67,6.33,3.04,3.44,2.47,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Generalísimo José María Morelos y Pavón
1503799200,Aug 27 2017 - 2:00am,complete,N/A,Necaxa,Atlas,N/A,7,1.33,1.00,1.35,0.83,2,1,3,2,1,1,"17,65","28",4,3,3,0,1,0,2,1,1,0,14,10,5,4,9,6,19,9,56,44,0.00,0.00,2.84,50,84,67,17,17,34,67,67,84,6.33,5.66,3.34,3.32,2.36,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Victoria de Aguascalientes
