timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1438477560,Aug 02 2015 - 1:06am,complete,N/A,León,Veracruz,N/A,2,0.00,0.00,2.20,0.83,4,1,5,1,0,1,"68,74,81,84","20",4,3,1,0,4,1,1,0,1,4,16,9,8,3,8,6,8,11,56,44,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.81,3.72,4.77,0.00,0.00,0.00,0.00,0.00,0.00,Estadio León (Nou Camp) (León de los Aldamas)
1438479000,Aug 02 2015 - 1:30am,complete,N/A,Morelia,Tigres UANL,N/A,2,0.00,0.00,1.44,1.48,1,0,1,0,0,0,"73","",2,0,3,0,1,0,2,1,0,1,5,8,4,2,1,6,16,10,50,50,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Generalísimo José María Morelos y Pavón
1438480800,Aug 02 2015 - 2:00am,complete,N/A,Chiapas,Santos Laguna,N/A,2,0.00,0.00,1.56,1.44,2,1,3,1,0,1,"56,81","23",10,1,0,0,0,0,0,0,0,0,13,9,4,4,9,5,13,11,54,46,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.36,3.49,3.12,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Víctor Manuel Reyna
1438534800,Aug 02 2015 - 5:00pm,complete,N/A,Toluca,Pumas UNAM,N/A,2,0.00,0.00,1.63,1.30,2,1,3,1,1,0,"18,47","72",2,5,3,0,1,0,0,3,0,1,14,8,8,2,6,6,20,13,54,46,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.10,3.39,3.86,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Nemesio Díez
1438552800,Aug 02 2015 - 10:00pm,complete,N/A,Guadalajara,Cruz Azul,N/A,2,0.00,0.00,1.56,1.24,0,1,1,0,0,0,"","68",7,3,1,1,2,0,0,2,1,1,11,12,4,6,7,6,12,6,49,51,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.51,3.15,3.18,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Chivas
1438993800,Aug 08 2015 - 12:30am,complete,N/A,Veracruz,Chiapas,N/A,3,3.00,1.00,1.61,0.72,2,1,3,1,0,1,"62,90'1","19",9,3,1,0,2,0,0,1,1,1,16,7,6,2,10,5,12,14,51,49,0.00,0.00,1.00,0,50,0,0,0,0,0,50,50,12.00,3.00,2.23,3.33,3.55,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Luis de la Fuente
1439001000,Aug 08 2015 - 2:30am,complete,N/A,Santos Laguna,Tijuana,N/A,3,0.00,0.00,1.06,1.24,0,1,1,0,0,0,"","63",6,4,2,0,2,0,1,1,2,0,14,6,6,3,8,3,9,10,55,45,0.00,0.00,3.50,100,100,100,50,0,0,100,100,100,6.00,11.00,1.97,3.72,3.93,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Nuevo Corona
1439071200,Aug 08 2015 - 10:00pm,complete,N/A,Cruz Azul,León,N/A,3,0.00,3.00,1.24,1.20,2,0,2,1,1,0,"31,50","",3,5,0,0,3,0,0,0,1,2,14,10,7,3,7,7,8,10,49,51,0.00,0.00,3.50,50,100,100,50,0,50,100,50,100,17.00,1.00,2.14,3.58,3.52,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Azul (Ciudad de México (D.F.))
1439082360,Aug 09 2015 - 1:06am,complete,N/A,Pachuca,América,N/A,3,3.00,0.00,2.00,1.71,0,3,3,1,0,1,"","23,79,87",6,6,2,1,4,0,1,2,1,3,18,13,7,6,11,7,10,15,52,48,0.00,0.00,4.50,100,100,100,50,50,50,100,100,100,16.00,3.00,2.21,3.52,3.41,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Hidalgo
1439083800,Aug 09 2015 - 1:30am,complete,N/A,Atlas,Monterrey,N/A,3,0.00,0.00,0.71,1.30,0,3,3,2,0,2,"","39,41,47",7,6,3,0,1,0,2,1,0,1,10,17,5,11,5,6,23,10,54,46,0.00,0.00,2.50,0,100,50,0,0,50,100,0,50,15.00,2.00,2.56,3.30,2.97,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Jalisco
1439085600,Aug 09 2015 - 2:00am,complete,N/A,Dorados,Querétaro,N/A,3,1.00,3.00,1.29,0.76,1,1,2,0,0,0,"86","88",3,7,2,0,3,0,0,2,2,1,3,11,3,5,0,6,14,19,54,46,0.00,0.00,1.00,0,50,0,0,0,0,50,0,50,8.00,1.00,2.50,3.38,2.99,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Banorte
1439139600,Aug 09 2015 - 5:00pm,complete,N/A,Toluca,Morelia,N/A,3,3.00,3.00,1.63,1.44,0,1,1,0,0,0,"","60",7,3,3,0,1,0,0,3,0,1,10,12,4,5,6,7,14,13,53,47,0.00,0.00,3.00,50,100,100,0,0,50,100,50,100,5.00,4.00,2.26,3.38,3.42,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Nemesio Díez
1439157600,Aug 09 2015 - 10:00pm,complete,N/A,Puebla,Pumas UNAM,N/A,3,3.00,0.00,2.00,1.30,3,2,5,2,1,1,"45'2,62,82","36,53",5,7,2,0,3,0,1,1,1,2,13,7,3,2,10,5,10,23,60,40,0.00,0.00,4.50,100,100,100,50,50,50,100,100,100,7.00,4.00,2.24,3.40,3.45,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Universitario BUAP
1439164800,Aug 10 2015 - 12:00am,complete,N/A,Tigres UANL,Guadalajara,N/A,3,0.00,0.00,1.76,1.22,2,2,4,2,2,0,"31,45'2","58,81",2,3,2,2,3,0,1,3,3,0,9,15,7,5,2,10,16,15,50,50,0.00,0.00,1.50,0,50,0,0,0,0,50,50,50,8.00,4.00,1.86,3.41,5.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Universitario de Nuevo León
1439343000,Aug 12 2015 - 1:30am,complete,N/A,América,Dorados,N/A,4,0.00,3.00,1.62,0.41,4,0,4,1,1,0,"45'1,79,83,90","",7,3,0,0,1,0,0,0,0,1,12,3,3,2,9,1,12,7,54,46,0.00,0.00,3.50,100,100,100,50,0,50,100,100,100,16.00,9.00,1.55,4.24,6.76,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Azteca
1439343000,Aug 12 2015 - 1:30am,complete,N/A,Querétaro,Santos Laguna,N/A,4,0.00,0.00,1.65,1.44,1,2,3,2,1,1,"26","13,74",2,6,2,0,3,0,2,0,1,2,15,13,7,5,8,8,16,12,53,47,0.00,0.00,3.00,100,100,100,0,0,50,100,50,100,8.00,2.00,2.27,3.50,3.29,0.00,0.00,0.00,0.00,0.00,0.00,Estadio La Corregidora
1439344800,Aug 12 2015 - 2:00am,complete,N/A,Monterrey,Pachuca,N/A,4,0.00,3.00,2.05,1.15,4,3,7,3,1,2,"42,52,64,90","17,30,70",8,7,4,0,4,0,2,2,2,2,15,8,9,4,6,4,18,11,52,48,0.00,0.00,1.50,50,50,50,0,0,50,50,0,50,6.00,3.00,2.21,3.52,3.40,0.00,0.00,0.00,0.00,0.00,0.00,Estadio BBVA Bancomer
1439348400,Aug 12 2015 - 3:00am,complete,N/A,Tijuana,Veracruz,N/A,4,0.00,0.00,0.76,0.83,1,3,4,0,0,0,"68","58,76,88",8,2,0,0,1,0,0,0,0,1,16,3,6,3,10,0,11,16,58,42,0.00,0.00,4.00,100,100,100,50,50,0,100,100,100,12.00,7.00,2.00,3.50,4.09,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Caliente
1439427600,Aug 13 2015 - 1:00am,complete,N/A,Puebla,Toluca,N/A,4,3.00,3.00,2.00,1.47,1,0,1,1,1,0,"31","",3,4,3,0,2,0,1,2,0,2,9,12,6,6,3,6,18,12,49,51,0.00,0.00,3.25,50,50,50,50,50,50,100,50,50,5.50,3.50,2.51,3.30,3.04,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Universitario BUAP
1439427960,Aug 13 2015 - 1:06am,complete,N/A,León,Tigres UANL,N/A,4,3.00,0.00,2.20,1.48,2,1,3,2,2,0,"23,30","51",4,8,2,0,0,0,0,2,0,0,9,10,6,3,3,7,13,11,36,64,0.00,0.00,3.00,50,50,50,50,50,0,50,50,100,4.00,2.00,2.23,3.53,3.35,0.00,0.00,0.00,0.00,0.00,0.00,Estadio León (Nou Camp) (León de los Aldamas)
1439429400,Aug 13 2015 - 1:30am,complete,N/A,Guadalajara,Morelia,N/A,4,0.00,3.00,1.56,1.44,2,0,2,2,2,0,"27,29","",6,5,3,0,3,0,1,2,2,1,8,12,4,5,4,7,12,11,40,60,0.00,0.00,1.50,0,25,25,0,0,25,25,0,100,10.00,4.00,2.53,3.23,3.07,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Chivas
1439431200,Aug 13 2015 - 2:00am,complete,N/A,Pumas UNAM,Atlas,N/A,4,3.00,3.00,2.00,1.12,5,0,5,3,3,0,"1,25,45,72,81","",1,6,1,0,4,0,1,0,3,1,5,10,0,3,5,7,14,13,37,63,0.00,0.00,3.50,50,100,100,50,0,100,100,50,50,9.00,4.00,2.15,3.39,3.70,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Olímpico de Universitario
1439431200,Aug 13 2015 - 2:00am,complete,N/A,Chiapas,Cruz Azul,N/A,4,3.00,3.00,1.56,1.24,2,1,3,2,1,1,"4,60","31",-1,-1,1,0,3,0,1,0,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.00,50,50,50,0,0,0,50,50,100,13.00,2.00,2.63,3.26,2.91,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Víctor Manuel Reyna
1439598600,Aug 15 2015 - 12:30am,complete,N/A,Veracruz,Querétaro,N/A,5,3.00,2.00,1.61,0.76,2,2,4,4,2,2,"7,17","25,39",4,9,0,0,3,0,0,0,1,2,9,11,5,3,4,8,13,18,46,54,0.00,0.00,2.25,50,100,25,0,0,0,50,75,100,11.00,3.00,2.51,3.29,3.05,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Luis de la Fuente
1439605800,Aug 15 2015 - 2:30am,complete,N/A,Santos Laguna,América,N/A,5,0.00,1.50,1.06,1.71,0,2,2,1,0,1,"","39,67",6,3,5,0,5,0,3,2,1,4,12,5,6,3,6,2,16,22,58,42,0.00,0.00,3.50,50,75,75,50,25,25,75,75,100,13.00,7.50,2.75,3.47,2.65,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Nuevo Corona
1439676000,Aug 15 2015 - 10:00pm,complete,N/A,Cruz Azul,Tijuana,N/A,5,1.50,1.50,1.24,1.24,1,3,4,3,1,2,"8","22,24,48",2,0,1,1,0,0,2,0,0,0,10,7,6,2,4,5,14,12,42,58,0.00,0.00,2.25,25,75,50,0,0,25,75,25,100,8.50,3.00,1.72,3.62,5.79,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Azul (Ciudad de México (D.F.))
1439681400,Aug 15 2015 - 11:30pm,complete,N/A,Morelia,León,N/A,5,3.00,1.50,1.44,1.20,3,4,7,3,1,2,"17,49,51","24,41,70,78",6,0,1,0,3,1,0,1,0,4,11,8,6,3,5,5,10,13,49,51,0.00,0.00,2.00,25,50,25,25,0,0,50,25,100,9.00,5.00,2.30,3.44,3.28,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Generalísimo José María Morelos y Pavón
1439683200,Aug 16 2015 - 12:00am,complete,N/A,Tigres UANL,Chiapas,N/A,5,0.50,0.50,1.76,0.72,4,1,5,2,2,0,"28,37,54,70","55",5,0,1,0,5,0,1,0,2,3,12,6,6,3,6,3,8,15,61,39,0.00,0.00,2.00,50,50,50,25,0,25,75,50,50,8.50,6.00,1.78,3.67,5.10,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Universitario de Nuevo León
1439687160,Aug 16 2015 - 1:06am,complete,N/A,Pachuca,Pumas UNAM,N/A,5,1.50,0.00,2.00,1.30,1,2,3,1,0,1,"46","21,72",4,3,3,1,3,1,2,2,3,1,12,10,2,9,10,1,19,23,62,38,0.00,0.00,3.50,75,100,100,25,25,25,100,100,100,12.00,4.50,2.40,3.42,3.12,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Hidalgo
1439688600,Aug 16 2015 - 1:30am,complete,N/A,Atlas,Puebla,N/A,5,0.00,0.00,0.71,0.78,2,1,3,2,2,0,"11,24","86",2,9,3,0,1,0,2,1,0,1,6,13,4,9,2,4,22,9,42,58,0.00,0.00,1.25,0,50,25,0,0,25,50,0,50,8.50,1.50,2.36,3.32,3.28,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Jalisco
1439690400,Aug 16 2015 - 2:00am,complete,N/A,Dorados,Monterrey,N/A,5,1.00,1.50,1.29,1.30,1,4,5,2,0,2,"75","3,42,54,57",4,3,2,0,3,0,1,1,2,1,14,9,5,6,9,3,22,17,49,51,0.00,0.00,2.00,25,75,50,0,0,50,50,25,50,10.00,3.00,2.96,3.28,2.59,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Banorte
1439744400,Aug 16 2015 - 5:00pm,complete,N/A,Toluca,Guadalajara,N/A,5,1.50,0.50,1.63,1.22,3,1,4,2,2,0,"29,45'2,74","56",4,8,4,2,3,0,2,4,2,1,11,9,4,2,7,7,13,14,48,52,0.00,0.00,2.50,50,75,50,25,0,25,50,75,100,8.00,5.00,1.98,3.32,4.46,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Nemesio Díez
1440203400,Aug 22 2015 - 12:30am,complete,N/A,Querétaro,Cruz Azul,N/A,6,0.00,1.50,1.65,1.24,4,2,6,2,2,0,"16,41,46,82","75,90'4",2,7,3,0,1,0,1,2,0,1,6,16,4,8,2,8,16,10,42,58,0.00,0.00,2.50,75,75,75,0,0,75,75,0,100,7.50,4.50,2.82,3.31,2.68,0.00,0.00,0.00,0.00,0.00,0.00,Estadio La Corregidora
1440210600,Aug 22 2015 - 2:30am,complete,N/A,Tijuana,Tigres UANL,N/A,6,0.00,0.00,0.76,1.48,1,2,3,0,0,0,"59","70,84",6,3,4,0,4,0,2,2,2,2,8,12,2,4,6,8,10,19,45,55,0.00,0.00,2.75,75,75,75,25,0,25,50,50,100,12.50,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Caliente
1440280800,Aug 22 2015 - 10:00pm,complete,N/A,América,Veracruz,N/A,6,1.50,1.50,1.62,0.83,3,1,4,2,2,0,"16,43,66","63",8,11,4,0,4,0,0,4,3,1,9,8,4,4,5,4,20,13,54,46,0.00,0.00,4.25,75,100,100,100,25,25,75,100,100,11.00,6.50,1.60,4.21,5.94,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Azteca
1440288000,Aug 23 2015 - 12:00am,complete,N/A,Monterrey,Santos Laguna,N/A,6,3.00,1.50,2.05,1.44,1,1,2,0,0,0,"57","86",3,4,4,0,5,0,0,4,1,4,11,12,4,5,7,7,16,15,44,56,0.00,0.00,5.00,100,100,100,50,50,75,100,75,100,11.50,5.50,1.76,3.88,4.88,0.00,0.00,0.00,0.00,0.00,0.00,Estadio BBVA Bancomer
1440291960,Aug 23 2015 - 1:06am,complete,N/A,León,Guadalajara,N/A,6,3.00,0.33,2.20,1.22,1,0,1,1,1,0,"41","",4,4,2,0,5,0,0,2,1,4,12,17,7,6,5,11,9,22,49,51,0.00,0.00,3.67,84,100,84,59,25,59,84,75,100,9.00,3.83,1.73,3.90,5.12,0.00,0.00,0.00,0.00,0.00,0.00,Estadio León (Nou Camp) (León de los Aldamas)
1440293400,Aug 23 2015 - 1:30am,complete,N/A,Atlas,Toluca,N/A,6,1.00,1.50,0.71,1.47,1,2,3,2,1,1,"37","26,63",4,4,3,0,2,0,2,1,0,2,13,8,5,4,8,4,10,15,55,45,0.00,0.00,1.84,17,50,34,0,0,34,100,0,50,9.33,3.50,2.52,3.30,3.03,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Jalisco
1440295200,Aug 23 2015 - 2:00am,complete,N/A,Chiapas,Morelia,N/A,6,3.00,2.00,1.56,1.44,3,1,4,2,1,1,"43,53,58","9",7,2,1,0,3,0,1,0,0,3,11,4,5,2,6,2,15,23,46,54,0.00,0.00,2.50,50,84,67,0,0,59,84,25,84,13.67,2.17,2.51,3.35,3.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Víctor Manuel Reyna
1440349200,Aug 23 2015 - 5:00pm,complete,N/A,Pumas UNAM,Dorados,N/A,6,3.00,1.50,2.00,0.41,2,0,2,1,1,0,"42,48","",7,6,2,0,2,1,0,2,1,2,7,11,3,4,4,7,12,15,57,43,0.00,0.00,3.75,25,100,100,50,25,50,100,75,75,8.50,3.00,1.63,3.99,6.01,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Olímpico de Universitario
1440367200,Aug 23 2015 - 10:00pm,complete,N/A,Puebla,Pachuca,N/A,6,3.00,1.50,2.00,1.15,3,2,5,3,1,2,"45'1,49,54","7,16",2,4,3,0,3,0,2,1,1,2,12,8,3,2,9,6,20,5,45,55,0.00,0.00,4.50,84,84,84,59,59,84,100,59,84,9.83,6.17,2.50,3.44,2.95,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Universitario BUAP
1440808200,Aug 29 2015 - 12:30am,complete,N/A,Veracruz,Monterrey,N/A,7,2.33,2.00,1.61,1.30,2,1,3,2,1,1,"26,75","13",9,6,3,0,5,2,1,2,2,5,9,8,5,2,4,6,8,26,50,50,0.00,0.00,3.34,50,100,84,33,17,67,84,50,67,10.34,3.00,3.09,3.35,2.45,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Luis de la Fuente
1440815400,Aug 29 2015 - 2:30am,complete,N/A,Santos Laguna,Pumas UNAM,N/A,7,0.00,1.00,1.06,1.30,3,4,7,5,2,3,"9,29,64","27,31,44,77",8,4,1,0,3,0,1,0,1,2,14,2,6,0,8,2,9,9,56,44,0.00,0.00,3.00,67,84,67,33,17,17,84,67,100,10.33,7.34,2.14,3.58,3.52,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Nuevo Corona
1440885600,Aug 29 2015 - 10:00pm,complete,N/A,Cruz Azul,América,N/A,7,1.00,2.00,1.24,1.71,0,2,2,0,0,0,"","48,75",4,6,3,0,2,0,0,3,1,1,9,13,4,7,5,6,13,10,37,63,0.00,0.00,3.34,33,100,67,33,17,50,100,34,100,10.66,4.67,2.58,3.41,2.87,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Azul (Ciudad de México (D.F.))
1440892800,Aug 30 2015 - 12:00am,complete,N/A,Tigres UANL,Querétaro,N/A,7,1.33,1.67,1.76,0.76,5,1,6,5,4,1,"18,24,27,30,88","21",4,3,1,0,4,0,0,1,1,3,9,4,5,3,4,1,13,14,65,35,0.00,0.00,3.00,67,84,50,50,17,50,84,50,67,9.67,5.33,1.69,3.87,5.49,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Universitario de Nuevo León
1440896760,Aug 30 2015 - 1:06am,complete,N/A,Pachuca,Atlas,N/A,7,1.00,1.50,2.00,1.12,1,1,2,1,0,1,"89","42",13,4,3,0,4,1,2,1,2,3,10,6,3,0,7,6,17,11,72,28,0.00,0.00,3.75,59,100,100,50,25,50,100,100,100,9.33,6.50,2.09,3.57,3.68,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Hidalgo
1440898200,Aug 30 2015 - 1:30am,complete,N/A,Morelia,Tijuana,N/A,7,1.50,2.00,1.44,1.24,1,2,3,0,0,0,"60","62,69",8,3,5,0,4,0,1,4,2,2,14,6,6,2,8,4,18,10,55,45,0.00,0.00,3.34,59,59,59,42,25,42,59,42,100,6.00,4.00,2.26,3.46,3.35,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Generalísimo José María Morelos y Pavón
1440900000,Aug 30 2015 - 2:00am,complete,N/A,Dorados,Puebla,N/A,7,0.67,0.00,1.29,0.78,1,0,1,0,0,0,"81","",4,4,4,0,1,0,3,1,1,0,14,12,6,8,8,4,11,11,49,51,0.00,0.00,2.67,84,84,67,17,17,67,67,34,84,13.33,2.67,2.91,3.43,2.53,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Banorte
