timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1564192800,Jul 27 2019 - 2:00am,complete,N/A,Veracruz,Pachuca,Fernando Hernández Gómez,2,0.00,0.00,0.67,1.14,3,3,6,3,2,1,"15,37,69","9,51,61",7,8,2,0,1,0,2,0,1,0,12,15,6,6,6,9,13,12,57,43,1.45,1.74,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,4.15,3.80,1.77,1.25,1.80,3.05,5.70,1.77,2.00,Estadio Luis de la Fuente (Veracruz)
1564272000,Jul 28 2019 - 12:00am,complete,N/A,León,América,Roberto García Orozco,2,0.00,0.00,2.13,1.59,0,0,0,0,0,0,"","",7,4,2,1,5,0,0,3,1,4,9,5,3,4,6,1,14,21,50,50,1.02,0.82,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.20,3.45,3.00,1.24,1.77,2.95,5.55,1.65,2.15,Estadio León (Nou Camp) (León de los Aldamas)
1564279200,Jul 28 2019 - 2:00am,complete,N/A,Cruz Azul,Toluca,Diego Montaño Robles,2,0.00,0.00,2.00,0.86,1,1,2,0,0,0,"48","90'2",7,5,2,0,1,0,0,2,1,0,14,10,7,3,7,7,12,8,58,42,1.66,1.15,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.61,3.85,5.20,1.26,1.83,3.15,5.90,1.83,1.87,Estadio Azteca (Ciudad de México (D.F.))
1564279560,Jul 28 2019 - 2:06am,complete,N/A,Tijuana,Querétaro,Adonai Escobedo González,2,0.00,3.00,1.53,1.50,1,1,2,1,1,0,"37","53",4,3,2,0,3,0,0,2,2,1,15,10,6,4,9,6,16,15,59,41,1.62,1.21,1.00,0,50,0,0,0,0,0,50,50,5.00,0.00,1.77,3.50,4.45,1.36,2.10,3.85,7.50,2.00,1.77,Estadio Caliente (Tijuana)
1564333200,Jul 28 2019 - 5:00pm,complete,N/A,Pumas UNAM,Necaxa,Eduardo Galván Basulto,2,0.00,0.00,1.93,1.69,2,0,2,1,1,0,"10,71","",4,1,1,0,2,1,0,1,0,3,12,3,6,0,6,3,11,14,59,41,1.45,0.36,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.00,3.30,3.60,1.32,2.00,3.50,6.80,1.80,1.95,Estadio Olímpico de Universitario (Ciudad de México (D.F.))
1564351200,Jul 28 2019 - 10:00pm,complete,N/A,Atlético San Luis,Monterrey,Jose Alfredo Penaloza Soto,2,0.00,0.00,0.86,0.94,1,0,1,1,1,0,"18","",5,8,4,0,3,0,1,3,1,2,9,9,5,2,4,7,15,6,35,65,1.10,1.07,4.00,50,100,50,50,50,50,50,100,100,6.00,3.00,3.45,3.45,2.00,1.28,1.91,3.25,6.25,1.74,2.00,Estadio Alfonso Lastras Ramírez (San Luis Potosí)
1564357500,Jul 28 2019 - 11:45pm,complete,N/A,Santos Laguna,Juárez,Erick Yair Miranda Galindo,2,3.00,0.00,2.60,0.86,3,0,3,0,0,0,"52,61,69","",8,3,0,0,2,0,0,0,2,0,18,2,9,0,9,2,13,12,58,42,2.33,0.30,2.00,0,50,50,0,0,0,50,50,100,13.00,5.00,1.59,3.85,5.40,1.23,1.74,2.90,5.35,1.77,2.00,Estadio Nuevo Corona (Torreón)
1564358400,Jul 29 2019 - 12:00am,complete,N/A,Guadalajara,Tigres UANL,Oscar Macias Romo,2,0.00,0.00,1.71,1.33,2,0,2,1,1,0,"9,90'6","",8,6,2,0,3,1,1,1,3,1,9,8,6,4,3,4,19,14,48,52,1.21,1.04,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.65,3.15,2.05,1.43,2.30,4.35,8.75,2.00,1.71,Estadio AKRON (Zapopan)
1564790400,Aug 03 2019 - 12:00am,complete,N/A,Puebla,Guadalajara,Marco Antonio Ortíz Nava,3,0.00,0.00,1.14,1.21,1,1,2,2,1,1,"44","9",5,5,4,1,3,1,3,2,0,4,17,4,5,3,12,1,12,12,54,46,1.88,0.63,3.50,50,100,100,50,0,50,100,100,100,15.00,2.00,2.85,3.10,2.50,1.38,2.15,4.00,7.75,1.87,1.83,Estadio Cuauhtémoc (Puebla)
1564797600,Aug 03 2019 - 2:00am,complete,N/A,Atlas,Santos Laguna,Adonai Escobedo González,3,3.00,0.00,0.93,1.07,1,2,3,1,0,1,"90'5","16,86",2,5,5,0,3,0,4,1,0,3,12,20,6,8,6,12,11,14,55,45,1.47,2.16,0.50,0,0,0,0,0,0,0,0,50,5.00,3.00,3.10,3.25,2.25,1.36,2.10,3.85,7.50,1.87,1.87,Estadio Jalisco (Guadalajara)
1564869600,Aug 03 2019 - 10:00pm,complete,N/A,Querétaro,Cruz Azul,Óscar Mejía García,3,0.00,1.00,1.50,1.21,3,0,3,1,1,0,"18,72,74","",5,2,1,1,1,1,0,2,0,2,17,12,8,3,9,9,16,12,41,59,1.95,1.23,0.00,0,0,0,0,0,0,0,0,0,4.00,3.00,3.40,3.15,2.15,1.42,2.25,4.30,8.50,1.95,1.77,Estadio La Corregidora (Santiago de Querétaro)
1564876800,Aug 04 2019 - 12:00am,complete,N/A,América,Tijuana,Eduardo Galván Basulto,3,3.00,3.00,1.76,0.77,3,1,4,0,0,0,"75,87,90'5","82",4,1,2,0,6,0,0,2,0,6,19,7,8,4,11,3,17,17,50,50,2.12,0.81,5.00,100,100,100,100,50,100,100,100,100,11.00,2.00,1.57,3.85,5.55,1.25,1.80,3.05,5.70,1.83,1.91,Estadio Azteca (Ciudad de México (D.F.))
1564876800,Aug 04 2019 - 12:00am,complete,N/A,Pachuca,Morelia,Erick Yair Miranda Galindo,3,0.00,0.00,1.64,1.50,1,2,3,1,0,1,"86","41,78",9,3,2,0,1,0,1,1,1,0,15,10,7,6,8,4,13,8,57,43,1.86,1.30,5.00,100,100,100,100,50,100,100,100,100,8.00,1.00,1.77,3.75,4.10,1.20,1.65,2.65,4.75,1.62,2.20,Estadio Hidalgo (Pachuca de Soto)
1564884300,Aug 04 2019 - 2:05am,complete,N/A,Necaxa,Veracruz,Luis Enrique Santander Aguirre,3,1.00,0.00,1.31,0.22,7,0,7,1,1,0,"11,48,58,67,74,84,86","",1,7,1,0,1,0,0,1,0,1,11,4,8,3,3,1,19,10,42,58,1.47,0.70,0.00,0,0,0,0,0,0,0,0,0,4.00,2.00,1.59,3.65,5.80,1.35,2.10,3.80,7.25,2.05,1.69,Estadio Victoria de Aguascalientes (Aguascalientes)
1564884360,Aug 04 2019 - 2:06am,complete,N/A,Monterrey,León,Diego Montaño Robles,3,0.00,3.00,1.71,1.53,3,2,5,3,1,2,"45,67,90","18,42",12,3,3,0,3,0,2,1,0,3,15,4,6,4,9,0,10,5,57,43,1.90,0.66,2.00,50,50,50,50,0,50,50,50,50,2.00,3.00,2.05,3.45,3.40,1.28,1.87,3.20,6.15,1.74,2.00,Estadio BBVA Bancomer (Guadalupe)
1564938000,Aug 04 2019 - 5:00pm,complete,N/A,Pumas UNAM,Tigres UANL,Jose Alfredo Penaloza Soto,3,3.00,0.00,1.93,1.33,0,1,1,0,0,0,"","89",5,2,3,1,3,0,2,2,1,2,13,8,4,3,9,5,9,16,42,58,1.40,1.05,2.00,0,100,0,0,0,0,100,0,100,10.00,6.00,3.10,3.20,2.30,1.35,2.10,3.80,7.25,1.83,1.91,Estadio Olímpico de Universitario (Ciudad de México (D.F.))
1564963200,Aug 05 2019 - 12:00am,complete,N/A,Juárez,Toluca,Fernando Hernández Gómez,3,0.00,1.00,1.43,0.86,2,0,2,1,1,0,"17,49","",1,6,2,0,4,0,1,1,1,3,11,4,5,0,6,4,10,13,44,56,1.33,0.67,1.00,50,50,0,0,0,0,0,50,50,5.00,1.00,3.15,3.15,2.25,1.35,2.10,3.80,7.25,1.83,1.87,Estadio Olímpico Benito Juárez (Ciudad Juárez)
1565395200,Aug 10 2019 - 12:00am,complete,N/A,Morelia,Monterrey,Luis Enrique Santander Aguirre,4,0.00,0.00,1.50,0.94,0,1,1,0,0,0,"","90'6",7,6,3,1,2,0,4,0,0,2,9,14,3,4,6,10,10,13,31,69,1.01,1.52,2.25,25,25,25,25,25,25,50,25,75,10.50,6.00,3.20,3.45,2.10,1.23,1.74,2.85,5.25,1.62,2.20,Estadio Generalísimo José María Morelos y Pavón (Morelia)
1565402400,Aug 10 2019 - 2:00am,complete,N/A,Veracruz,Atlas,César Arturo Ramos Palazuelos,4,1.00,3.00,0.67,1.21,1,2,3,1,1,0,"11","54,77",5,1,2,0,1,0,1,1,1,0,14,12,6,5,8,7,15,15,53,47,1.60,1.37,3.50,50,50,50,50,50,50,50,50,100,10.00,4.00,3.20,3.25,2.15,1.31,1.95,3.45,6.70,1.77,1.95,Estadio Luis de la Fuente (Veracruz)
1565402760,Aug 10 2019 - 2:06am,complete,N/A,Tijuana,Pumas UNAM,Marco Antonio Ortíz Nava,4,1.00,3.00,1.53,0.79,1,0,1,1,1,0,"10","",0,4,4,0,5,0,4,0,2,3,8,6,4,2,4,4,23,27,42,58,0.99,0.91,2.00,50,100,0,0,0,0,50,50,100,9.00,5.00,1.91,3.50,3.75,1.32,2.00,3.60,6.95,1.87,1.87,Estadio Caliente (Tijuana)
1565474400,Aug 10 2019 - 10:00pm,complete,N/A,Querétaro,Pachuca,Jorge Antonio Pérez Durán,4,3.00,1.00,1.50,1.14,2,1,3,1,0,1,"76,90'4","35",6,2,1,0,3,1,0,1,1,3,18,11,8,5,10,6,15,17,70,30,2.37,1.17,4.50,50,100,100,50,50,50,100,100,100,13.00,4.00,2.40,3.25,2.85,1.28,1.91,3.25,6.25,1.71,2.05,Estadio La Corregidora (Santiago de Querétaro)
1565474400,Aug 10 2019 - 10:00pm,complete,N/A,Cruz Azul,Juárez,Eduardo Galván Basulto,4,1.00,0.00,2.00,0.86,2,0,2,0,0,0,"64,73","",10,3,3,0,2,0,2,1,2,0,16,10,7,6,9,4,17,11,59,41,1.77,1.23,2.00,50,75,25,0,0,0,0,75,100,12.00,4.50,1.40,4.35,7.25,1.26,1.83,3.15,5.90,2.00,1.71,Estadio Azteca (Ciudad de México (D.F.))
1565481600,Aug 11 2019 - 12:00am,complete,N/A,Tigres UANL,Necaxa,Óscar Mejía García,4,3.00,0.00,1.93,1.69,3,1,4,4,3,1,"5,17,23","43",5,1,1,0,3,0,0,1,1,2,10,8,4,3,6,5,17,17,63,37,1.21,0.90,4.00,50,100,50,50,50,50,100,50,100,2.00,5.00,1.51,4.10,5.95,1.25,1.80,3.00,5.60,1.83,1.87,Estadio Universitario de Nuevo León (San Nicolás de los Garza)
1565489100,Aug 11 2019 - 2:05am,complete,N/A,Guadalajara,Atlético San Luis,Fernando Hernández Gómez,4,3.00,0.00,1.71,1.50,3,0,3,1,1,0,"15,65,86","",6,6,1,0,1,0,1,0,0,1,10,16,7,4,3,12,16,16,48,52,1.30,1.52,1.00,0,50,0,0,0,0,50,0,50,8.00,2.00,1.95,3.20,3.90,1.36,2.10,3.85,7.50,1.91,1.83,Estadio AKRON (Zapopan)
1565542800,Aug 11 2019 - 5:00pm,complete,N/A,Toluca,América,Jorge Isaac Rojas Castillo,4,0.00,1.00,1.07,1.59,0,1,1,0,0,0,"","63",9,5,2,0,5,0,2,0,3,2,9,8,3,3,6,5,13,9,51,49,1.22,0.96,1.00,0,50,0,0,0,0,0,50,50,9.00,10.00,3.35,3.45,2.05,1.28,1.91,3.25,6.25,1.74,2.00,Estadio Nemesio Díez (Toluca de Lerdo)
1565567100,Aug 11 2019 - 11:45pm,complete,N/A,Santos Laguna,Puebla,Diego Montaño Robles,4,3.00,0.00,2.60,1.07,4,1,5,3,2,1,"15,29,48,89","45'7",3,2,0,1,4,0,1,0,1,3,12,12,7,5,5,7,17,15,33,67,1.39,1.48,1.50,0,50,50,0,0,0,25,50,50,7.00,1.00,1.41,4.55,6.75,1.21,1.69,2.70,4.90,1.91,1.83,Estadio Nuevo Corona (Torreón)
1566000000,Aug 17 2019 - 12:00am,complete,N/A,Puebla,Pachuca,Oscar Macias Romo,5,0.50,0.50,1.14,1.14,0,4,4,2,0,2,"","7,45'6,55,75",4,1,0,0,1,0,0,0,0,1,8,14,3,7,5,7,15,17,49,51,1.02,1.74,3.75,100,100,75,50,25,75,100,75,75,11.00,6.50,2.95,3.50,2.20,1.23,1.74,2.85,5.25,1.61,2.20,Estadio Cuauhtémoc (Puebla)
1566007200,Aug 17 2019 - 2:00am,complete,N/A,Atlas,Cruz Azul,Diego Montaño Robles,5,1.50,0.50,0.93,1.21,1,3,4,2,0,2,"71","26,45'3,48",4,4,5,0,3,0,2,3,0,3,5,13,2,5,3,8,19,21,48,52,0.67,1.49,1.75,25,50,50,0,0,0,50,50,75,6.50,7.00,3.45,3.35,2.05,1.35,2.10,3.80,7.25,1.87,1.87,Estadio Jalisco (Guadalajara)
1566079200,Aug 17 2019 - 10:00pm,complete,N/A,Atlético San Luis,Tigres UANL,Erick Yair Miranda Galindo,5,1.50,1.50,0.86,1.33,1,1,2,0,0,0,"80","77",2,8,2,1,0,0,1,2,0,0,10,7,4,3,6,4,11,11,35,65,1.06,0.88,1.50,0,50,0,0,0,0,50,25,75,8.00,6.00,3.35,3.15,2.15,1.33,2.00,3.60,7.00,1.80,1.95,Estadio Alfonso Lastras Ramírez (San Luis Potosí)
1566086400,Aug 18 2019 - 12:00am,complete,N/A,León,Guadalajara,Jorge Isaac Rojas Castillo,5,1.00,0.50,2.13,1.21,4,3,7,3,2,1,"19,45,64,70","38,79,90'5",7,5,1,0,3,0,0,1,2,1,14,12,9,4,5,8,8,15,59,41,1.79,1.26,1.25,25,50,25,0,0,25,50,25,25,13.50,6.50,1.59,3.95,5.05,1.26,1.83,3.10,5.80,1.83,1.91,Estadio León (Nou Camp) (León de los Aldamas)
1566093900,Aug 18 2019 - 2:05am,complete,N/A,América,Morelia,Fernando Hernández Gómez,5,3.00,1.50,1.76,1.50,1,0,1,0,0,0,"80","",8,2,2,0,4,0,0,2,1,3,9,11,3,3,6,8,14,24,61,39,1.19,1.10,4.75,100,100,100,75,50,50,75,100,100,8.00,2.50,1.56,3.85,5.70,1.22,1.71,2.80,5.10,1.71,2.05,Estadio Azteca (Ciudad de México (D.F.))
1566093960,Aug 18 2019 - 2:06am,complete,N/A,Monterrey,Toluca,Óscar Mejía García,5,3.00,0.50,1.71,0.86,2,0,2,1,1,0,"22,55","",5,0,1,0,1,0,0,1,1,0,15,7,4,5,11,2,15,14,58,42,1.55,1.02,3.50,75,100,50,50,50,50,75,75,100,17.50,5.50,1.44,4.20,6.25,1.20,1.67,2.65,4.85,1.77,2.00,Estadio BBVA Bancomer (Guadalupe)
1566147600,Aug 18 2019 - 5:00pm,complete,N/A,Pumas UNAM,Veracruz,Roberto García Orozco,5,1.50,0.00,1.93,0.22,2,0,2,0,0,0,"64,68","",6,2,1,0,2,0,1,0,0,2,18,6,7,2,11,4,15,10,58,42,2.22,0.70,4.25,0,75,50,50,50,0,75,50,100,11.50,3.50,1.43,4.45,6.55,1.21,1.69,2.75,5.00,1.83,1.91,Estadio Olímpico de Universitario (Ciudad de México (D.F.))
1566165600,Aug 18 2019 - 10:00pm,complete,N/A,Necaxa,Santos Laguna,Alejandro Funk Villafañe,5,2.00,3.00,1.31,1.07,3,0,3,0,0,0,"54,65,90'2","",8,9,4,0,2,0,3,1,1,1,18,16,9,5,9,11,15,15,44,56,2.09,1.65,3.25,50,75,75,25,25,0,75,75,75,7.50,4.50,2.80,3.25,2.40,1.25,1.80,3.00,5.60,1.65,2.15,Estadio Victoria de Aguascalientes (Aguascalientes)
1566172800,Aug 19 2019 - 12:00am,complete,N/A,Juárez,Querétaro,Luis Enrique Santander Aguirre,5,3.00,2.00,1.43,1.50,0,2,2,0,0,0,"","83,86",2,4,1,1,3,0,1,1,2,1,9,18,5,10,4,8,5,18,28,72,1.16,2.33,2.00,25,100,0,0,0,0,75,25,100,5.00,3.50,2.55,3.20,2.65,1.32,2.00,3.60,6.95,1.77,1.95,Estadio Olímpico Benito Juárez (Ciudad Juárez)
1566604800,Aug 24 2019 - 12:00am,complete,N/A,Veracruz,Atlético San Luis,Jorge Isaac Rojas Castillo,6,0.50,0.00,0.67,1.50,1,2,3,2,1,1,"45'5","45,88",2,1,2,0,2,0,0,2,0,2,8,14,4,7,4,7,19,20,56,44,1.08,1.59,3.75,50,100,100,25,25,25,100,100,100,12.00,3.00,3.20,3.45,2.00,1.29,1.95,3.35,6.45,1.74,2.00,Estadio Luis de la Fuente (Veracruz)
1566612000,Aug 24 2019 - 2:00am,complete,N/A,Morelia,Pumas UNAM,Jorge Antonio Pérez Durán,6,0.00,1.50,1.50,0.79,2,0,2,1,1,0,"34,62","",2,11,3,0,2,0,1,2,1,1,5,9,3,3,2,6,19,9,45,55,0.80,1.06,1.25,0,25,0,0,0,0,25,25,75,10.50,7.50,2.40,3.30,2.80,1.26,1.83,3.10,5.80,1.67,2.10,Estadio Generalísimo José María Morelos y Pavón (Morelia)
1566612000,Aug 24 2019 - 2:00am,complete,N/A,Santos Laguna,Monterrey,Fernando Hernández Gómez,6,3.00,1.00,2.60,0.94,2,1,3,2,2,0,"2,5","83",5,7,3,0,5,0,0,3,0,5,16,11,8,7,8,4,15,13,42,58,1.80,1.59,3.17,33,67,67,33,33,33,67,67,84,11.34,4.00,2.75,3.45,2.30,1.21,1.69,2.70,4.90,1.56,2.30,Estadio Nuevo Corona (Torreón)
1566684000,Aug 24 2019 - 10:00pm,complete,N/A,Querétaro,León,Adonai Escobedo González,6,3.00,1.50,1.50,1.53,0,4,4,1,0,1,"","34,66,73,89",5,4,2,0,2,0,1,1,1,1,17,11,5,9,12,2,15,8,41,59,1.74,1.56,3.75,75,100,100,50,25,50,100,100,100,8.00,5.00,2.60,3.35,2.55,1.24,1.77,2.95,5.55,1.62,2.15,Estadio La Corregidora (Santiago de Querétaro)
1566691200,Aug 25 2019 - 12:00am,complete,N/A,Pachuca,Atlas,Óscar Mejía García,6,0.00,3.00,1.64,1.21,3,1,4,2,2,0,"30,45,73","70",6,2,0,0,2,0,0,0,1,1,19,8,9,2,10,6,17,12,50,50,2.22,0.87,2.75,75,75,75,25,0,25,75,75,100,9.50,3.00,1.71,3.90,4.30,1.23,1.74,2.90,5.35,1.71,2.00,Estadio Hidalgo (Pachuca de Soto)
1566691200,Aug 25 2019 - 12:00am,complete,N/A,Cruz Azul,Puebla,Erick Yair Miranda Galindo,6,2.00,0.00,2.00,1.07,1,1,2,0,0,0,"61","74",7,1,1,0,3,0,1,0,1,2,14,9,4,3,10,6,12,12,62,38,1.61,0.95,3.50,75,100,50,50,50,50,50,100,100,10.50,6.50,1.36,4.55,7.75,1.24,1.77,2.95,5.55,2.00,1.74,Estadio Azteca (Ciudad de México (D.F.))
1566698700,Aug 25 2019 - 2:05am,complete,N/A,Tigres UANL,América,Fernando Guerrero Ramírez,6,3.00,2.00,1.93,1.59,1,1,2,1,1,0,"26","61",3,2,1,0,3,0,0,1,0,3,10,13,4,5,6,8,19,17,65,35,1.15,1.33,2.75,50,50,50,50,25,50,50,25,50,7.50,6.00,2.05,3.40,3.35,1.32,2.00,3.50,6.80,1.80,1.91,Estadio Universitario de Nuevo León (San Nicolás de los Garza)
1566752400,Aug 25 2019 - 5:00pm,complete,N/A,Toluca,Tijuana,Luis Enrique Santander Aguirre,6,0.00,1.50,1.07,0.77,2,0,2,1,1,0,"7,77","",2,6,3,0,4,1,1,2,0,5,10,15,2,4,8,11,19,13,46,54,0.99,1.43,2.75,50,75,50,50,0,25,25,75,100,9.50,6.50,2.10,3.35,3.35,1.27,1.87,3.20,6.00,1.71,2.05,Estadio Nemesio Díez (Toluca de Lerdo)
1566770400,Aug 25 2019 - 10:00pm,complete,N/A,Guadalajara,Necaxa,Roberto García Orozco,6,3.00,0.00,1.71,1.69,1,2,3,2,0,2,"65","11,41",4,3,1,0,3,0,0,1,0,3,18,9,8,4,10,5,6,19,68,32,2.06,1.08,2.75,25,100,50,25,0,25,100,25,75,8.00,5.00,1.95,3.35,3.75,1.29,1.95,3.35,6.45,1.77,1.95,Estadio AKRON (Zapopan)
1566950400,Aug 28 2019 - 12:00am,complete,N/A,Veracruz,Querétaro,Fernando Guerrero Ramírez,7,0.33,2.33,0.67,1.50,0,5,5,3,0,3,"","19,36,45'2,61,84",3,2,0,0,0,0,0,0,0,0,12,18,4,8,8,10,12,10,43,57,1.32,1.95,3.00,67,100,50,17,17,34,67,67,100,8.67,4.00,3.50,3.70,1.91,1.25,1.80,3.05,5.70,1.71,2.05,Estadio Luis de la Fuente (Veracruz)
