timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1629552600,Aug 21 2021 - 1:30pm,complete,10100,Freiburg,Borussia Dortmund,Robert Schröder,2,0.00,0.00,1.75,1.25,2,1,3,1,1,0,"6,53","59",0,10,1,0,4,0,0,1,2,2,8,20,5,5,3,15,14,14,24,76,1.03,2.10,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,5.50,4.60,1.59,1.20,1.54,2.25,3.70,1.65,2.30,Dreisamstadion (Freiburg im Breisgau)
1629552600,Aug 21 2021 - 1:30pm,complete,N/A,Hertha BSC,Wolfsburg,Matthias Jöllenbeck,2,0.00,0.00,1.75,1.25,1,2,3,0,0,0,"60","73,88",4,4,1,0,2,0,1,0,1,1,14,13,3,4,11,9,12,21,41,59,1.32,1.50,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.20,3.45,2.30,1.32,1.91,3.00,5.50,1.74,2.15,Olympiastadion Berlin (Berlin)
1629552600,Aug 21 2021 - 1:30pm,complete,12548,Bochum,Mainz 05,Patrick Ittrich,2,0.00,0.00,1.75,0.75,2,0,2,1,1,0,"21,56","",2,7,4,0,3,0,0,4,0,3,10,15,6,0,4,15,15,19,42,58,1.24,1.24,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.80,3.50,2.55,1.31,1.87,3.00,5.50,1.74,2.20,Vonovia Ruhrstadion (Bochum)
1629552600,Aug 21 2021 - 1:30pm,complete,N/A,Greuther Fürth,Arminia Bielefeld,Daniel Schlager,2,0.00,0.00,0.63,1.00,1,1,2,1,0,1,"50","45",5,0,4,0,1,1,2,2,0,2,22,10,6,4,16,6,11,14,65,35,2.16,1.11,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.50,3.30,2.90,1.30,1.86,3.25,6.00,1.80,1.95,Sportpark Ronhof Thomas Sommer (Fürth)
1629563400,Aug 21 2021 - 4:30pm,complete,N/A,Bayer Leverkusen,Borussia M'gladbach,Deniz Aytekin,2,0.00,0.00,1.63,0.56,4,0,4,2,2,0,"3,8,55,87","",7,3,4,0,2,0,2,2,0,2,15,11,8,6,7,5,9,9,47,53,1.78,1.46,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.40,3.65,2.95,1.25,1.65,2.55,4.25,1.57,2.50,BayArena (Leverkusen)
1629639000,Aug 22 2021 - 1:30pm,complete,N/A,Hoffenheim,Union Berlin,Sascha Stegemann,2,0.00,0.00,2.13,1.13,2,2,4,3,2,1,"14,30","10,47",6,5,1,0,2,1,0,1,1,2,8,11,4,7,4,4,9,10,64,36,1.19,1.43,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.00,3.80,3.70,1.27,1.74,2.75,4.75,1.69,2.25,PreZero Arena (Sinsheim)
1629646200,Aug 22 2021 - 3:30pm,complete,20000,Bayern München,Köln,Martin Petersen,2,0.00,0.00,2.67,0.88,3,2,5,0,0,0,"50,59,71","60,62",3,4,1,0,1,0,0,1,1,0,20,11,7,5,13,6,14,10,57,43,2.10,1.46,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.13,11.00,21.00,1.09,1.25,1.59,2.30,1.87,2.00,Allianz Arena (München)
1630089000,Aug 27 2021 - 6:30pm,complete,N/A,Borussia Dortmund,Hoffenheim,Felix Zwayer,3,3.00,3.00,2.67,1.22,3,2,5,0,0,0,"49,69,90'1","61,90",4,7,2,0,3,0,1,1,3,0,26,9,14,6,12,3,9,12,59,41,3.07,1.42,5.50,50,100,100,100,50,50,100,100,100,12.00,2.00,1.43,5.50,6.50,1.12,1.34,1.80,2.80,1.47,2.80,Signal-Iduna-Park (Dortmund)
1630157400,Aug 28 2021 - 1:30pm,complete,N/A,Stuttgart,Freiburg,Frank Willenborg,3,3.00,1.00,1.22,1.67,2,3,5,5,2,3,"45,45'2","3,9,28",8,5,2,0,1,0,1,1,0,1,17,16,8,6,9,10,10,16,64,36,1.97,1.74,3.00,50,50,50,50,50,50,50,50,50,18.00,4.00,2.20,3.60,3.30,1.25,1.69,2.65,4.55,1.61,2.40,Mercedes-Benz-Arena (Stuttgart)
1630157400,Aug 28 2021 - 1:30pm,complete,11500,Mainz 05,Greuther Fürth,Tobias Reichel,3,3.00,0.00,2.00,0.00,3,0,3,2,2,0,"15,18,90'2","",7,4,2,0,2,0,2,0,2,0,18,10,10,2,8,8,16,10,48,52,2.05,0.99,3.50,50,50,50,50,50,50,100,50,50,7.00,2.00,1.75,3.66,3.93,1.24,2.15,2.60,5.00,1.70,2.05,MEWA ARENA (Mainz)
